batch_id,product_id,production_date,quantity_produced,defect_quantity
9048,35,2024-05-30,732,50
9049,15,2024-03-28,980,33
9050,38,2023-04-04,779,18
9051,10,2023-02-24,928,48
9052,12,2024-01-14,493,5
9053,21,2024-03-13,545,44
9054,43,2024-05-22,219,19
9055,10,2023-07-02,787,46
9056,18,2024-01-13,760,25
9057,3,2024-11-22,301,20
9058,22,2024-06-04,703,40
9059,4,2024-05-21,806,36
9060,15,2023-01-16,584,38
9061,8,2024-04-25,510,34
9062,26,2024-03-23,459,40
9063,25,2023-02-26,331,4
9064,42,2023-10-09,830,34
9065,6,2024-05-02,428,13
9066,49,2024-09-14,845,50
9067,18,2023-06-05,284,7
9068,43,2024-12-08,694,4
9069,25,2024-04-20,239,33
9070,14,2023-06-27,950,16
9071,38,2023-12-27,948,29
9072,8,2023-06-25,525,4
9073,37,2023-10-29,886,8
9074,8,2024-07-08,534,41
9075,12,2024-11-26,512,0
9076,42,2023-01-27,519,31
9077,48,2024-06-11,970,19
9078,12,2024-04-24,529,41
9079,18,2023-10-12,767,44
9080,11,2023-10-02,209,1
9081,22,2024-05-20,477,2
9082,3,2024-10-17,397,44
9083,43,2023-09-23,893,46
9084,23,2023-10-12,309,38
9085,35,2023-08-16,385,14
9086,29,2023-07-20,377,45
9087,11,2023-12-15,480,17
9088,10,2023-06-05,351,34
9089,12,2024-03-17,453,38
9090,4,2024-09-10,490,27
9091,35,2024-05-25,789,38
9092,1,2024-09-26,599,36
9093,45,2024-10-26,831,34
9094,26,2024-07-29,826,27
9095,19,2024-09-18,214,47
9096,21,2024-07-14,207,9
9097,22,2023-01-18,510,48
9098,46,2024-07-05,706,22
9099,39,2023-07-15,502,46
9100,37,2024-04-29,849,38
9101,9,2023-05-13,792,8
9102,43,2024-06-06,274,24
9103,48,2024-05-10,889,45
9104,21,2023-12-16,617,11
9105,24,2024-08-23,896,44
9106,26,2023-10-20,829,15
9107,11,2023-03-21,980,39
9108,8,2023-01-17,226,13
9109,21,2023-03-27,797,15
9110,12,2024-03-10,633,47
9111,4,2023-07-28,254,22
9112,19,2024-04-30,482,45
9113,48,2023-11-12,618,43
9114,3,2024-07-01,723,32
9115,41,2023-09-07,704,48
9116,32,2023-10-20,584,22
9117,39,2023-01-13,285,49
9118,34,2023-06-21,254,23
9119,8,2023-09-19,525,28
9120,18,2023-02-24,993,38
9121,15,2023-12-02,958,20
9122,23,2023-07-12,406,37
9123,31,2024-09-17,320,43
9124,11,2024-09-22,392,44
9125,32,2023-01-23,542,22
9126,11,2023-01-20,787,29
9127,13,2023-07-12,264,22
9128,26,2024-08-08,905,5
9129,20,2023-02-07,238,15
9130,37,2023-01-24,249,41
9131,25,2023-07-03,720,12
9132,44,2024-10-24,725,40
9133,2,2023-10-16,208,23
9134,2,2024-10-03,842,33
9135,25,2023-03-10,670,42
9136,14,2023-07-27,651,44
9137,2,2024-11-29,714,27
9138,43,2024-09-20,925,10
9139,11,2024-11-15,372,12
9140,18,2023-05-13,563,49
9141,29,2023-08-15,554,47
9142,23,2024-04-13,468,19
9143,38,2024-11-13,568,43
9144,17,2024-03-15,920,33
9145,40,2024-05-28,341,22
9146,45,2023-10-19,347,16
9147,41,2023-08-05,417,30
9148,39,2024-09-10,458,20
9149,48,2024-12-05,941,8
9150,4,2023-11-27,844,26
9151,19,2024-01-17,358,44
9152,22,2024-04-27,918,24
9153,50,2023-08-12,331,25
9154,43,2024-06-03,500,46
9155,13,2023-01-10,315,4
9156,44,2024-01-14,684,16
9157,8,2023-05-16,338,22
9158,41,2023-05-07,603,0
9159,4,2023-02-13,558,46
9160,3,2024-06-21,733,9
9161,25,2023-11-04,494,35
9162,11,2023-11-04,563,24
9163,19,2024-02-18,585,19
9164,36,2023-01-13,745,30
9165,13,2023-11-06,335,34
9166,37,2023-04-28,355,9
9167,9,2024-02-19,253,37
9168,18,2023-05-31,873,43
9169,39,2023-02-26,420,12
9170,1,2023-12-02,451,37
9171,29,2023-04-18,795,28
9172,2,2024-11-14,214,8
9173,44,2024-03-15,374,29
9174,7,2024-08-27,485,33
9175,42,2024-10-20,213,14
9176,4,2024-05-11,377,14
9177,1,2023-07-06,654,31
9178,11,2024-07-17,921,13
9179,33,2024-01-04,861,3
9180,41,2024-11-22,596,36
9181,19,2023-11-10,234,31
9182,16,2024-05-05,449,42
9183,39,2024-03-08,859,13
9184,8,2024-07-19,963,21
9185,1,2024-12-17,762,1
9186,33,2023-09-09,259,43
9187,24,2024-12-16,841,42
9188,29,2024-06-02,277,35
9189,34,2024-09-25,673,29
9190,47,2024-04-10,452,21
9191,13,2023-08-04,423,0
9192,12,2024-08-31,856,41
9193,35,2023-03-11,219,26
9194,23,2023-10-20,362,31
9195,9,2023-03-27,677,35
9196,14,2023-04-08,539,26
9197,39,2024-06-19,645,22
9198,18,2023-11-07,222,16
9199,49,2024-07-13,837,10
9200,17,2024-07-15,694,29
9201,33,2023-05-30,630,10
9202,39,2024-01-29,259,27
9203,6,2023-04-02,270,35
9204,15,2024-11-09,514,34
9205,11,2023-02-17,717,40
9206,24,2023-03-22,710,38
9207,15,2023-11-23,411,8
9208,9,2023-08-12,980,26
9209,23,2024-09-04,648,6
9210,10,2024-10-11,897,41
9211,33,2024-01-15,315,21
9212,44,2023-12-10,395,24
9213,25,2023-06-30,942,46
9214,44,2024-05-19,610,1
9215,40,2023-11-10,580,44
9216,38,2024-01-24,639,47
9217,21,2024-09-05,752,44
9218,42,2024-04-15,232,1
9219,30,2024-08-30,471,23
9220,31,2024-01-11,465,32
9221,23,2023-10-13,371,4
9222,7,2023-07-15,642,15
9223,8,2023-12-28,691,39
9224,27,2023-06-27,897,32
9225,9,2024-12-14,407,26
9226,1,2024-03-10,443,44
9227,9,2024-07-29,807,25
9228,45,2024-06-24,964,19
9229,11,2023-08-03,613,12
9230,3,2023-12-26,519,44
9231,47,2024-10-05,961,46
9232,25,2024-08-03,461,37
9233,17,2024-10-09,368,36
9234,34,2024-11-08,203,16
9235,44,2023-05-10,416,19
9236,44,2023-07-19,651,21
9237,50,2023-03-02,386,41
9238,48,2023-12-05,211,27
9239,30,2024-01-23,432,2
9240,35,2023-09-03,890,42
9241,33,2024-02-08,244,28
9242,39,2024-10-02,273,49
9243,3,2024-08-19,991,13
9244,37,2024-04-05,887,14
9245,49,2024-12-02,333,34
9246,28,2024-03-09,427,4
9247,43,2024-03-16,518,1
9248,4,2023-01-26,667,21
9249,19,2023-01-18,215,12
9250,12,2023-01-06,352,22
9251,47,2023-07-05,322,6
9252,3,2024-12-17,821,2
9253,43,2023-07-08,502,32
9254,38,2023-05-28,544,17
9255,2,2024-01-29,829,5
9256,32,2024-11-04,380,15
9257,45,2024-01-08,247,21
9258,4,2024-09-16,313,30
9259,42,2024-04-01,431,37
9260,18,2024-09-07,857,37
9261,13,2023-12-14,575,28
9262,11,2024-06-12,912,25
9263,31,2024-10-12,594,7
9264,14,2023-01-15,548,30
9265,30,2023-11-15,219,5
9266,27,2023-02-23,879,15
9267,10,2024-07-13,949,19
9268,17,2024-01-31,649,13
9269,38,2023-04-02,809,46
9270,29,2024-07-24,270,14
9271,19,2024-11-04,834,42
9272,36,2023-05-09,338,27
9273,12,2023-11-29,929,6
9274,39,2024-01-16,504,47
9275,47,2023-07-15,924,36
9276,49,2023-10-10,211,11
9277,47,2024-11-19,632,26
9278,41,2024-12-04,664,23
9279,34,2024-11-13,412,9
9280,4,2024-10-23,818,48
9281,11,2024-07-21,702,15
9282,10,2024-09-25,468,29
9283,20,2023-12-10,465,23
9284,39,2023-02-08,263,50
9285,17,2024-11-24,609,31
9286,35,2024-04-15,860,15
9287,44,2023-12-18,852,24
9288,29,2023-08-07,780,45
9289,30,2023-09-28,244,41
9290,44,2024-05-17,450,1
9291,9,2023-07-29,517,28
9292,49,2023-09-09,361,32
9293,26,2023-12-20,723,12
9294,38,2024-11-12,414,34
9295,15,2024-12-15,333,29
9296,43,2024-12-21,326,17
9297,10,2023-02-12,901,42
9298,13,2024-08-01,609,18
9299,47,2023-09-15,392,0
9300,40,2023-11-08,244,9
9301,33,2024-12-12,272,48
9302,19,2023-07-02,518,27
9303,46,2024-06-27,930,50
9304,16,2024-09-15,345,20
9305,9,2024-06-29,391,7
9306,30,2023-06-11,754,5
9307,3,2024-02-05,487,49
9308,10,2024-08-06,396,35
9309,46,2023-05-18,528,40
9310,16,2023-10-14,215,28
9311,46,2023-08-08,860,24
9312,19,2023-08-09,918,34
9313,6,2023-12-25,866,3
9314,15,2023-01-11,962,25
9315,14,2023-02-19,228,44
9316,2,2024-09-20,254,48
9317,29,2023-02-12,220,43
9318,23,2023-12-31,621,46
9319,9,2024-08-03,426,6
9320,39,2024-11-10,452,38
9321,21,2023-03-29,893,29
9322,2,2023-07-10,905,35
9323,26,2023-08-14,217,26
9324,36,2023-11-18,317,45
9325,31,2024-03-27,718,49
9326,37,2024-03-12,516,46
9327,47,2023-01-17,688,24
9328,25,2023-04-09,404,46
9329,2,2024-01-20,522,3
9330,10,2023-12-17,958,41
9331,12,2024-03-30,215,28
9332,41,2024-07-30,843,50
9333,25,2023-11-01,640,33
9334,29,2024-10-02,717,47
9335,49,2023-03-31,605,23
9336,23,2024-06-21,379,16
9337,30,2023-06-27,660,46
9338,7,2024-05-03,664,35
9339,3,2024-08-29,708,7
9340,33,2023-10-15,594,44
9341,46,2023-05-10,493,16
9342,4,2024-11-18,244,13
9343,47,2024-04-09,754,1
9344,31,2024-05-08,504,50
9345,16,2024-05-10,925,7
9346,2,2024-03-30,626,1
9347,19,2023-09-30,370,18
9348,44,2023-04-06,952,24
9349,28,2024-02-22,845,48
9350,49,2023-10-21,426,28
9351,15,2023-09-10,300,4
9352,31,2024-06-30,618,43
9353,34,2024-01-06,1000,24
9354,10,2024-06-29,578,50
9355,9,2023-02-24,401,6
9356,8,2023-07-15,573,46
9357,6,2023-07-24,966,6
9358,46,2024-04-17,469,35
9359,16,2024-12-11,839,26
9360,41,2024-02-22,466,47
9361,44,2023-01-04,640,38
9362,44,2023-07-31,719,42
9363,44,2023-07-31,877,13
9364,46,2023-07-25,927,18
9365,18,2023-09-14,995,17
9366,46,2023-03-21,313,47
9367,24,2024-11-26,691,30
9368,26,2023-07-11,324,28
9369,9,2023-01-22,583,10
9370,22,2023-04-05,221,24
9371,2,2023-08-16,850,33
9372,33,2023-08-07,807,15
9373,43,2023-11-23,748,28
9374,50,2023-09-24,721,42
9375,4,2023-08-13,607,15
9376,12,2024-10-06,304,32
9377,41,2024-02-29,659,50
9378,26,2023-11-12,919,6
9379,30,2023-06-26,622,19
9380,5,2024-04-19,326,25
9381,25,2023-09-26,880,38
9382,19,2023-08-17,416,40
9383,4,2023-12-26,705,21
9384,13,2024-03-15,910,16
9385,27,2024-11-06,725,3
9386,32,2024-11-18,245,20
9387,31,2023-01-24,328,50
9388,34,2024-02-21,851,43
9389,20,2024-11-30,539,10
9390,42,2024-09-29,761,14
9391,20,2024-01-03,352,32
9392,26,2023-05-31,394,29
9393,41,2023-03-24,901,48
9394,33,2023-03-13,332,20
9395,50,2023-04-22,865,6
9396,13,2023-06-19,271,33
9397,17,2023-06-22,513,18
9398,35,2024-05-26,746,18
9399,48,2023-07-03,362,6
9400,15,2024-08-22,626,2
9401,32,2023-08-06,514,17
9402,40,2024-04-04,927,13
9403,5,2023-06-21,252,35
9404,42,2024-07-26,230,24
9405,21,2024-11-17,931,12
9406,8,2024-05-10,991,21
9407,48,2023-06-13,420,47
9408,11,2024-07-31,316,47
9409,19,2023-02-03,882,19
9410,32,2023-11-05,569,19
9411,49,2023-05-04,987,3
9412,35,2024-12-03,624,35
9413,11,2023-01-25,392,34
9414,34,2023-02-03,461,28
9415,3,2024-03-24,386,41
9416,18,2023-11-29,796,0
9417,15,2024-04-13,983,10
9418,47,2023-06-20,854,2
9419,39,2023-01-06,686,27
9420,8,2023-06-18,820,32
9421,1,2024-06-25,419,29
9422,39,2023-03-27,252,23
9423,40,2023-01-02,228,25
9424,39,2024-03-16,462,48
9425,15,2024-07-15,498,12
9426,31,2023-04-15,944,7
9427,39,2023-08-30,774,19
9428,32,2023-11-14,778,23
9429,43,2023-11-14,869,33
9430,5,2024-07-03,337,24
9431,46,2023-04-10,426,9
9432,10,2023-11-05,900,32
9433,27,2024-01-06,492,36
9434,4,2024-12-15,273,9
9435,7,2023-01-16,596,18
9436,46,2024-03-29,427,32
9437,32,2024-06-03,304,6
9438,37,2023-03-09,213,42
9439,6,2023-02-20,347,21
9440,14,2023-07-12,855,38
9441,26,2024-10-18,870,44
9442,13,2023-08-24,667,43
9443,36,2024-05-15,855,16
9444,42,2023-04-21,760,47
9445,29,2023-12-10,990,18
9446,17,2024-08-11,258,35
9447,36,2023-07-11,613,4
9448,23,2024-05-06,800,20
9449,16,2023-01-21,722,12
9450,46,2024-10-17,392,22
9451,3,2024-02-29,607,6
9452,49,2023-11-04,745,30
9453,34,2024-03-15,576,28
9454,16,2023-09-11,938,17
9455,17,2024-06-22,823,2
9456,2,2023-05-14,530,20
9457,17,2023-09-06,892,14
9458,37,2023-01-25,352,34
9459,27,2023-06-07,342,2
9460,29,2023-07-11,758,41
9461,23,2023-04-15,521,43
9462,37,2024-04-25,311,41
9463,7,2024-10-19,748,19
9464,40,2024-05-15,207,37
9465,23,2023-06-25,927,50
9466,17,2023-09-29,660,44
9467,3,2023-03-01,656,36
9468,17,2023-03-29,314,12
9469,45,2024-07-09,876,4
9470,1,2024-02-28,842,25
9471,12,2024-05-16,558,21
9472,30,2024-01-19,291,15
9473,24,2024-05-12,895,3
9474,47,2023-08-17,709,42
9475,26,2024-03-30,979,17
9476,30,2023-10-08,736,46
9477,27,2024-07-04,591,20
9478,17,2023-05-15,764,35
9479,16,2024-11-08,650,12
9480,34,2024-05-19,334,27
9481,34,2024-09-06,379,21
9482,44,2023-04-25,331,20
9483,17,2023-09-13,928,49
9484,46,2023-08-10,869,10
9485,7,2024-08-07,685,13
9486,32,2024-11-24,850,24
9487,32,2024-04-30,276,0
9488,11,2024-11-30,436,4
9489,48,2023-07-05,813,29
9490,3,2023-03-05,644,50
9491,9,2024-11-11,291,19
9492,15,2024-01-16,964,26
9493,9,2023-10-12,288,5
9494,43,2023-10-28,441,28
9495,13,2024-01-03,744,21
9496,35,2024-06-28,267,45
9497,5,2024-04-25,270,29
9498,14,2024-08-09,488,15
9499,17,2024-11-24,450,1
9500,11,2024-07-08,1000,50
9501,26,2023-05-02,255,38
9502,17,2024-05-20,923,33
9503,1,2024-11-15,704,47
9504,15,2023-02-28,698,12
9505,26,2023-07-05,289,46
9506,4,2023-06-04,716,39
9507,49,2023-06-24,619,13
9508,5,2023-04-20,263,15
9509,36,2024-05-04,926,15
9510,16,2023-09-05,532,25
9511,17,2023-12-27,218,43
9512,26,2023-11-09,288,3
9513,33,2024-04-27,816,12
9514,32,2023-09-19,665,34
9515,29,2023-06-25,596,10
9516,39,2024-01-31,810,11
9517,30,2024-10-15,635,48
9518,38,2023-07-17,293,12
9519,30,2024-01-19,592,30
9520,12,2024-01-05,651,40
9521,39,2023-07-24,266,41
9522,47,2023-09-27,856,8
9523,44,2023-06-25,369,19
9524,27,2024-07-23,439,41
9525,24,2024-08-30,740,6
9526,2,2023-01-10,990,8
9527,27,2023-08-28,516,41
9528,39,2024-09-16,595,16
9529,8,2023-11-27,604,7
9530,38,2023-02-08,792,12
9531,14,2024-01-11,630,37
9532,49,2024-03-04,834,48
9533,3,2023-01-09,447,28
9534,18,2024-10-08,317,21
9535,38,2024-02-29,451,40
9536,27,2024-05-30,901,18
9537,5,2023-11-19,816,27
9538,16,2023-02-22,468,41
9539,10,2023-04-15,235,20
9540,3,2024-11-18,899,7
9541,28,2023-01-28,469,5
9542,44,2024-07-23,413,44
9543,25,2024-09-04,441,27
9544,13,2023-08-18,476,11
9545,28,2023-03-07,969,19
9546,29,2023-05-06,986,17
9547,5,2024-08-12,465,33
9548,29,2024-05-15,392,41
9549,31,2023-06-22,420,26
9550,8,2024-10-01,460,35
9551,2,2023-04-24,437,9
9552,40,2024-12-01,708,44
9553,41,2023-11-21,600,14
9554,28,2024-08-23,542,13
9555,46,2023-11-20,521,19
9556,50,2024-07-12,605,24
9557,21,2023-06-25,866,32
9558,31,2023-07-03,312,48
9559,4,2024-02-07,557,8
9560,22,2023-08-24,390,14
9561,13,2024-05-21,271,25
9562,34,2024-08-12,683,36
9563,24,2024-01-31,733,11
9564,4,2024-07-18,319,37
9565,4,2023-12-24,744,6
9566,23,2024-12-16,728,50
9567,14,2024-06-04,897,6
9568,44,2024-11-30,778,18
9569,33,2023-01-16,958,42
9570,48,2023-03-03,450,38
9571,43,2023-02-17,823,26
9572,26,2024-03-08,720,17
9573,35,2024-03-13,572,21
9574,6,2024-10-30,861,41
9575,10,2023-08-17,766,14
9576,1,2024-10-29,494,34
9577,31,2024-01-16,610,17
9578,24,2024-04-06,739,43
9579,22,2023-09-17,686,17
9580,21,2024-01-01,820,21
9581,48,2023-08-31,850,44
9582,48,2024-01-18,974,15
9583,16,2024-09-29,690,0
9584,3,2023-11-16,947,12
9585,39,2024-04-11,700,46
9586,45,2023-12-08,359,10
9587,1,2023-04-08,937,44
9588,34,2023-03-07,724,42
9589,30,2024-04-12,805,3
9590,33,2023-05-17,531,34
9591,37,2024-04-02,274,21
9592,32,2024-11-19,893,42
9593,49,2024-06-09,505,35
9594,5,2023-12-05,479,50
9595,17,2024-06-17,659,1
9596,45,2023-11-10,723,42
9597,29,2023-03-10,525,47
9598,12,2024-02-06,504,42
9599,13,2024-03-28,418,7
9600,5,2024-12-01,296,39
9601,21,2024-08-03,306,20
9602,6,2024-11-08,638,43
9603,7,2023-04-05,490,8
9604,26,2024-07-05,765,34
9605,26,2024-04-17,679,7
9606,31,2023-05-05,271,36
9607,25,2024-03-27,574,7
9608,8,2024-12-07,823,46
9609,10,2024-09-13,330,19
9610,21,2023-07-24,636,48
9611,49,2023-01-16,570,10
9612,47,2023-03-09,939,42
9613,20,2024-04-16,978,15
9614,8,2024-03-27,955,14
9615,31,2024-01-20,405,20
9616,50,2024-01-09,769,48
9617,35,2023-11-29,694,25
9618,26,2024-06-03,409,44
9619,15,2024-07-22,225,26
9620,15,2023-09-19,813,28
9621,21,2024-09-11,990,34
9622,23,2024-03-23,275,43
9623,9,2023-02-27,879,28
9624,37,2024-07-03,567,14
9625,17,2023-05-01,847,34
9626,17,2023-06-14,620,0
9627,31,2023-03-23,323,42
9628,42,2024-03-06,437,19
9629,43,2024-10-24,478,4
9630,11,2024-01-13,533,27
9631,37,2024-04-17,756,35
9632,42,2024-11-03,399,23
9633,40,2023-08-13,941,46
9634,19,2024-08-29,593,17
9635,2,2024-03-05,287,31
9636,48,2023-04-22,619,50
9637,16,2023-09-29,557,15
9638,2,2023-03-15,876,46
9639,47,2023-04-07,741,10
9640,47,2024-04-29,431,26
9641,31,2023-10-13,462,5
9642,33,2023-10-15,276,42
9643,48,2023-02-25,817,20
9644,45,2024-05-22,968,14
9645,18,2024-08-05,632,24
9646,20,2024-05-13,738,9
9647,24,2023-01-26,674,10
9648,50,2023-12-18,684,49
9649,46,2024-09-05,870,43
9650,38,2023-11-26,785,16
9651,6,2024-06-25,365,25
9652,2,2024-12-12,858,19
9653,31,2023-03-31,476,8
9654,1,2023-11-21,750,7
9655,47,2023-11-24,266,16
9656,32,2023-01-14,933,21
9657,29,2024-07-02,374,42
9658,43,2023-03-17,629,40
9659,26,2024-08-28,350,10
9660,29,2024-07-14,861,29
9661,39,2024-03-23,485,18
9662,3,2024-09-16,875,21
9663,45,2024-11-30,410,43
9664,37,2023-03-27,965,30
9665,10,2023-10-28,783,37
9666,20,2024-10-08,869,14
9667,47,2023-12-29,488,47
9668,45,2024-04-15,379,34
9669,13,2023-01-23,225,0
9670,3,2023-08-22,775,8
9671,28,2023-02-19,862,46
9672,43,2024-08-01,851,20
9673,34,2023-12-07,996,14
9674,31,2024-11-27,285,29
9675,9,2024-03-18,588,41
9676,25,2023-08-08,758,4
9677,29,2024-03-03,501,50
9678,31,2023-02-24,976,47
9679,32,2024-12-19,689,7
9680,31,2024-05-20,987,46
9681,46,2023-05-18,387,23
9682,21,2024-02-22,513,10
9683,10,2023-02-24,632,0
9684,50,2023-09-18,284,13
9685,7,2024-03-27,917,26
9686,43,2024-11-20,678,17
9687,27,2023-05-08,673,39
9688,41,2023-02-03,516,24
9689,14,2024-01-06,689,11
9690,13,2023-09-23,847,1
9691,20,2023-04-13,883,17
9692,32,2023-08-19,675,14
9693,20,2023-03-22,399,12
9694,31,2024-04-11,278,37
9695,9,2023-06-30,505,40
9696,12,2024-03-24,916,24
9697,16,2024-02-16,519,0
9698,19,2023-03-23,388,26
9699,22,2024-10-26,484,21
9700,37,2023-09-07,704,6
9701,27,2024-12-02,795,23
9702,26,2023-06-06,968,23
9703,35,2024-06-11,602,12
9704,27,2024-02-10,535,21
9705,43,2024-01-09,707,23
9706,3,2024-12-18,933,33
9707,27,2023-09-20,908,17
9708,9,2023-06-02,721,16
9709,27,2024-04-01,984,49
9710,11,2023-06-17,339,17
9711,36,2024-02-12,749,15
9712,22,2024-10-29,468,2
9713,21,2023-08-20,730,3
9714,43,2024-04-21,460,18
9715,11,2024-04-10,231,50
9716,40,2023-05-26,927,38
9717,3,2023-05-10,476,41
9718,49,2023-01-09,295,27
9719,19,2024-04-22,760,48
9720,5,2023-12-03,987,22
9721,41,2024-09-21,973,31
9722,24,2023-10-13,837,19
9723,47,2023-05-15,404,21
9724,49,2023-06-03,859,40
9725,13,2023-11-04,823,9
9726,6,2024-11-27,488,28
9727,25,2023-03-01,629,29
9728,40,2023-10-19,879,33
9729,10,2024-04-24,297,6
9730,33,2023-12-22,487,39
9731,49,2024-08-06,479,25
9732,22,2024-07-31,850,28
9733,32,2023-05-02,395,38
9734,7,2024-04-15,413,48
9735,6,2023-03-21,847,26
9736,21,2023-03-10,392,35
9737,45,2023-07-25,750,19
9738,22,2024-07-27,400,31
9739,33,2023-04-24,592,20
9740,41,2023-02-25,609,25
9741,16,2024-06-26,403,2
9742,20,2024-11-10,617,30
9743,29,2023-03-12,630,50
9744,24,2023-11-23,258,16
9745,13,2023-08-16,495,24
9746,20,2024-09-07,309,36
9747,12,2024-01-19,978,5
9748,50,2023-11-29,228,9
9749,47,2023-01-04,794,5
9750,39,2024-02-11,767,5
9751,14,2024-10-16,359,2
9752,9,2023-08-12,265,5
9753,38,2024-09-21,687,22
9754,16,2024-07-30,979,31
9755,13,2024-12-06,818,36
9756,41,2023-01-04,454,23
9757,28,2023-02-08,509,28
9758,3,2023-03-18,271,31
9759,29,2024-04-13,351,39
9760,7,2023-12-11,932,34
9761,35,2023-08-03,813,0
9762,30,2024-03-09,652,43
9763,9,2024-04-12,354,36
9764,38,2024-03-31,582,34
9765,21,2024-11-13,379,49
9766,11,2023-02-11,321,12
9767,10,2024-07-10,293,24
9768,18,2023-03-17,943,2
9769,31,2024-11-24,727,23
9770,26,2024-04-01,495,37
9771,9,2024-08-01,899,0
9772,42,2024-02-13,529,7
9773,40,2023-02-06,834,6
9774,1,2023-01-21,394,24
9775,4,2024-11-01,223,2
9776,11,2024-09-14,270,8
9777,37,2024-04-30,935,8
9778,17,2023-01-09,567,25
9779,8,2024-09-30,553,33
9780,13,2024-09-12,446,5
9781,37,2024-04-03,562,13
9782,48,2023-03-11,281,6
9783,4,2023-05-03,446,40
9784,1,2024-04-22,557,50
9785,19,2023-04-24,460,12
9786,14,2023-04-20,952,47
9787,21,2024-02-23,839,18
9788,20,2023-04-01,433,33
9789,47,2023-11-17,614,27
9790,27,2023-10-05,618,25
9791,31,2024-01-23,735,23
9792,2,2023-03-04,303,12
9793,5,2024-01-04,429,5
9794,1,2024-03-25,453,29
9795,50,2023-02-19,282,11
9796,26,2024-02-02,347,20
9797,13,2024-11-26,630,28
9798,24,2023-03-28,812,12
9799,34,2024-04-17,441,10
9800,31,2023-11-19,919,47
9801,42,2023-01-23,352,21
9802,29,2023-05-29,512,30
9803,15,2023-10-12,340,27
9804,6,2023-03-01,642,12
9805,20,2024-10-03,664,3
9806,34,2023-02-19,565,27
9807,39,2023-05-11,785,17
9808,10,2024-07-16,530,15
9809,26,2024-04-19,994,31
9810,44,2023-02-08,573,50
9811,15,2024-10-12,638,46
9812,45,2023-11-16,611,42
9813,28,2024-11-08,277,10
9814,46,2023-08-02,641,44
9815,39,2024-03-09,262,35
9816,9,2023-06-20,971,13
9817,23,2023-12-11,474,25
9818,44,2024-08-17,696,43
9819,17,2023-04-22,639,50
9820,16,2024-05-13,399,0
9821,3,2024-04-17,340,2
9822,10,2023-07-08,317,42
9823,30,2024-05-05,708,8
9824,40,2024-09-18,278,1
9825,24,2024-06-20,362,22
9826,17,2024-09-03,592,15
9827,33,2023-04-08,692,48
9828,40,2023-03-01,215,14
9829,24,2024-01-19,857,16
9830,45,2024-08-07,338,12
9831,16,2024-05-23,683,23
9832,20,2023-12-25,286,22
9833,32,2023-09-06,766,41
9834,3,2023-01-02,558,46
9835,24,2024-03-24,581,46
9836,39,2023-05-17,288,27
9837,8,2023-08-04,977,26
9838,11,2024-08-15,551,3
9839,12,2023-10-05,212,29
9840,50,2023-02-21,225,5
9841,49,2024-09-19,796,22
9842,14,2023-05-27,923,16
9843,48,2024-04-19,351,34
9844,30,2023-10-18,543,12
9845,28,2023-11-11,258,23
9846,40,2023-10-17,265,9
9847,22,2024-01-20,705,22
9848,28,2024-03-25,951,26
9849,22,2023-05-26,609,29
9850,32,2023-01-01,614,25
9851,48,2024-07-11,528,41
9852,27,2023-04-07,638,9
9853,10,2024-07-09,951,8
9854,9,2023-03-17,306,7
9855,19,2024-06-19,886,44
9856,3,2024-11-29,397,11
9857,40,2023-06-18,949,26
9858,49,2023-06-27,318,47
9859,17,2024-11-04,618,39
9860,7,2024-01-23,893,28
9861,40,2024-01-11,902,36
9862,2,2023-02-09,758,32
9863,25,2024-03-12,325,41
9864,39,2023-12-13,748,33
9865,33,2024-08-13,891,33
9866,7,2023-03-10,715,20
9867,5,2024-03-12,417,26
9868,1,2023-08-12,948,17
9869,40,2024-06-09,337,27
9870,2,2023-09-16,564,22
9871,34,2023-02-02,708,45
9872,13,2024-04-18,969,14
9873,22,2024-03-28,857,43
9874,8,2024-12-05,986,20
9875,38,2023-11-09,926,43
9876,35,2023-01-26,857,1
9877,47,2024-09-11,355,49
9878,11,2024-10-09,519,13
9879,9,2024-01-14,844,49
9880,42,2024-01-11,269,40
9881,49,2024-03-28,488,0
9882,12,2023-02-23,915,40
9883,47,2024-11-27,204,1
9884,1,2024-01-05,749,43
9885,23,2023-05-21,699,43
9886,45,2023-05-12,687,45
9887,49,2023-05-16,722,7
9888,23,2023-12-19,994,20
9889,41,2023-07-02,205,42
9890,27,2024-10-01,440,43
9891,10,2024-05-10,693,22
9892,46,2023-08-14,852,34
9893,36,2024-02-03,864,25
9894,14,2024-04-25,463,7
9895,43,2023-03-19,864,28
9896,22,2023-06-29,973,50
9897,16,2023-03-31,701,25
9898,18,2024-12-13,903,43
9899,37,2023-04-27,490,41
9900,14,2024-08-06,663,50
9901,42,2023-12-19,502,46
9902,3,2023-09-29,422,49
9903,38,2023-03-24,561,45
9904,33,2024-11-28,439,0
9905,5,2024-03-29,375,18
9906,48,2023-10-20,759,37
9907,3,2024-07-19,831,4
9908,35,2023-02-13,618,1
9909,16,2024-09-05,613,35
9910,29,2024-04-22,734,37
9911,20,2024-08-29,367,32
9912,29,2023-11-18,614,2
9913,21,2023-09-04,431,36
9914,5,2024-01-07,733,17
9915,21,2024-10-05,394,16
9916,50,2023-05-10,584,35
9917,30,2023-05-10,466,9
9918,25,2024-03-08,565,26
9919,14,2023-09-29,276,6
9920,48,2024-03-22,579,32
