order_id,customer_id,order_date,delivery_date,total_amount
8997,33,2023-09-14,2023-09-23,122829.85
8998,91,2024-12-07,2024-12-10,101915.79
8999,71,2024-02-22,2024-02-25,47951.11
9000,21,2024-07-27,2024-08-02,123729.87
9001,83,2023-11-01,2023-11-11,125101.64
9002,24,2024-09-01,2024-09-11,79156.37
9003,91,2024-08-19,2024-08-28,30878.04
9004,75,2024-11-10,2024-11-15,28534.98
9005,49,2024-11-29,2024-12-09,47192.4
9006,83,2024-02-03,2024-02-06,34319.71
9007,91,2023-11-23,2023-12-01,107477.23
9008,60,2023-08-23,2023-08-29,153039.36
9009,1,2024-12-03,2024-12-13,28615.68
9010,42,2024-11-11,2024-11-18,32413.5
9011,99,2023-05-22,2023-05-31,143270.04
9012,1,2023-04-14,2023-04-20,51060.18
9013,54,2024-10-03,2024-10-12,58844.18
9014,5,2023-07-01,2023-07-09,43188.48
9015,66,2024-05-15,2024-05-21,116869.53
9016,60,2023-01-21,2023-01-31,39520.15
9017,52,2023-04-25,2023-05-03,41679.12
9018,64,2023-12-04,2023-12-13,8363.26
9019,82,2024-05-24,2024-06-03,140637.0
9020,54,2024-09-20,2024-09-23,21431.34
9021,19,2023-03-01,2023-03-07,76139.19
9022,39,2024-03-03,2024-03-10,87576.52
9023,94,2024-07-19,2024-07-27,42335.16
9024,28,2023-03-17,2023-03-21,68997.6
9025,44,2023-12-20,2023-12-30,29712.26
9026,39,2023-09-04,2023-09-09,207676.11
9027,89,2023-02-07,2023-02-10,124856.68
9028,23,2024-04-02,2024-04-05,92914.57
9029,38,2024-07-19,2024-07-23,29836.53
9030,6,2023-09-02,2023-09-08,24682.9
9031,23,2024-10-06,2024-10-11,108791.48
9032,87,2024-07-09,2024-07-15,50907.39
9033,94,2023-11-05,2023-11-14,64501.35
9034,82,2023-11-10,2023-11-14,135576.4
9035,58,2023-07-12,2023-07-18,83982.7
9036,22,2023-04-06,2023-04-15,81047.53
9037,82,2024-02-23,2024-03-02,27337.06
9038,83,2024-06-20,2024-06-23,148515.89
9039,60,2023-02-09,2023-02-13,123600.0
9040,61,2024-09-25,2024-10-01,61039.57
9041,36,2023-01-08,2023-01-15,148955.67
9042,96,2023-05-13,2023-05-17,177767.82
9043,26,2024-08-28,2024-09-05,84489.05
9044,58,2024-12-15,2024-12-25,90027.71
9045,31,2024-04-28,2024-05-05,39942.72
9046,18,2024-03-01,2024-03-10,182585.18
9047,19,2024-05-20,2024-05-27,4903.2
9048,89,2023-01-21,2023-01-28,31799.52
9049,11,2023-07-09,2023-07-16,91242.34
9050,46,2024-12-19,2024-12-26,83435.48
9051,87,2023-12-18,2023-12-25,50038.92
9052,90,2024-07-31,2024-08-06,78981.36
9053,40,2024-09-20,2024-09-27,143464.9
9054,16,2023-10-06,2023-10-10,140062.9
9055,44,2024-10-09,2024-10-12,75933.25
9056,33,2023-10-19,2023-10-22,59551.5
9057,95,2024-09-30,2024-10-09,156858.97
9058,57,2023-09-05,2023-09-10,34791.47
9059,83,2023-01-19,2023-01-24,88240.97
9060,89,2024-11-06,2024-11-15,91395.66
9061,28,2023-06-26,2023-07-02,12936.2
9062,37,2024-06-03,2024-06-13,22679.1
9063,81,2024-11-16,2024-11-24,34944.46
9064,86,2023-02-04,2023-02-09,93734.81
9065,53,2024-11-20,2024-11-23,137550.82
9066,36,2023-03-30,2023-04-07,145810.39
9067,7,2024-07-07,2024-07-11,135214.61
9068,43,2024-07-24,2024-07-30,167786.48
9069,56,2024-02-07,2024-02-13,94190.6
9070,94,2024-01-31,2024-02-03,31597.14
9071,43,2024-05-13,2024-05-19,125622.9
9072,89,2024-07-14,2024-07-20,82186.73
9073,88,2024-06-02,2024-06-05,31794.45
9074,39,2023-11-10,2023-11-14,41651.73
9075,55,2024-11-17,2024-11-27,143636.05
9076,52,2023-04-24,2023-05-03,44371.93
9077,42,2023-04-05,2023-04-10,198893.51
9078,62,2024-03-09,2024-03-14,114552.14
9079,78,2023-10-18,2023-10-22,10120.46
9080,11,2023-07-18,2023-07-22,59206.32
9081,82,2023-03-23,2023-04-01,16880.16
9082,72,2023-04-28,2023-05-07,40504.5
9083,23,2023-10-12,2023-10-21,37830.17
9084,8,2024-01-21,2024-01-27,96608.52
9085,30,2023-08-16,2023-08-25,57372.21
9086,91,2024-06-10,2024-06-16,58658.64
9087,47,2023-03-18,2023-03-23,44184.93
9088,94,2024-12-17,2024-12-25,6949.44
9089,56,2023-08-21,2023-08-25,137347.16
9090,30,2023-11-17,2023-11-22,65960.36
9091,39,2023-10-05,2023-10-09,25463.4
9092,19,2024-05-25,2024-06-03,109172.19
9093,63,2023-04-13,2023-04-18,27138.08
9094,14,2024-04-23,2024-05-01,53553.11
9095,34,2024-11-06,2024-11-13,71747.2
9096,57,2023-09-21,2023-09-26,17732.76
9097,34,2024-08-13,2024-08-21,83132.2
9098,84,2024-01-14,2024-01-19,66163.56
9099,89,2024-01-01,2024-01-07,33416.46
9100,82,2024-05-24,2024-06-03,117443.29
9101,87,2023-08-06,2023-08-16,78707.0
9102,96,2023-06-17,2023-06-24,73448.82
9103,65,2024-11-11,2024-11-17,90610.66
9104,47,2024-12-18,2024-12-25,100176.73
9105,81,2023-11-03,2023-11-09,94535.98
9106,72,2024-01-20,2024-01-23,85312.47
9107,40,2024-12-10,2024-12-16,42021.44
9108,25,2023-09-21,2023-09-26,108501.79
9109,58,2023-06-19,2023-06-24,78834.22
9110,48,2023-07-30,2023-08-09,133579.66
9111,92,2023-04-15,2023-04-21,93439.23
9112,67,2024-12-06,2024-12-12,48263.44
9113,6,2024-03-13,2024-03-19,158975.55
9114,75,2024-05-07,2024-05-17,100084.33
9115,21,2023-10-23,2023-10-28,79477.68
9116,41,2024-02-09,2024-02-14,7287.0
9117,40,2024-02-20,2024-02-23,63652.39
9118,58,2023-10-26,2023-11-01,102836.06
9119,86,2024-09-29,2024-10-07,24332.91
9120,64,2023-04-22,2023-04-26,44270.21
9121,15,2024-08-01,2024-08-04,58961.6
9122,26,2024-07-14,2024-07-18,6271.2
9123,10,2023-07-28,2023-08-02,43139.04
9124,95,2023-03-28,2023-03-31,86568.16
9125,27,2024-01-02,2024-01-11,52264.13
9126,34,2024-01-09,2024-01-12,45043.2
9127,98,2023-07-11,2023-07-20,104423.0
9128,7,2023-10-05,2023-10-11,22935.43
9129,8,2023-02-15,2023-02-19,72550.85
9130,11,2023-05-17,2023-05-27,78106.04
9131,61,2023-03-11,2023-03-21,139066.48
9132,39,2023-02-22,2023-03-03,38482.78
9133,62,2023-08-11,2023-08-14,53830.32
9134,98,2023-10-13,2023-10-22,112476.1
9135,73,2024-04-24,2024-04-30,80207.11
9136,24,2023-03-13,2023-03-22,110694.37
9137,8,2024-08-27,2024-09-03,33253.64
9138,70,2024-08-01,2024-08-05,178110.02
9139,91,2023-06-20,2023-06-26,89060.45
9140,90,2023-03-10,2023-03-17,49608.52
9141,77,2023-03-28,2023-04-03,52109.91
9142,10,2023-07-14,2023-07-21,18668.88
9143,26,2023-10-31,2023-11-09,76540.12
9144,22,2023-07-07,2023-07-14,79039.29
9145,50,2024-12-12,2024-12-21,92385.38
9146,54,2024-01-22,2024-01-31,11829.12
9147,22,2024-10-14,2024-10-21,56786.44
9148,46,2023-12-31,2024-01-10,42426.69
9149,77,2024-07-06,2024-07-10,36196.16
9150,54,2024-06-15,2024-06-18,176383.36
9151,40,2024-02-13,2024-02-17,21331.8
9152,7,2023-12-16,2023-12-22,16867.25
9153,35,2023-04-19,2023-04-23,172171.69
9154,61,2024-09-05,2024-09-15,76939.3
9155,78,2024-05-10,2024-05-15,60596.2
9156,97,2024-10-23,2024-10-27,102944.19
9157,36,2023-09-30,2023-10-10,81292.4
9158,53,2023-01-25,2023-02-02,191850.98
9159,51,2024-08-07,2024-08-12,25359.66
9160,13,2023-06-05,2023-06-09,82827.08
9161,46,2023-03-27,2023-04-03,91907.29
9162,36,2023-04-02,2023-04-08,104287.42
9163,98,2023-12-28,2024-01-07,75229.56
9164,48,2023-04-24,2023-05-04,109824.74
9165,28,2023-02-25,2023-03-02,29470.41
9166,55,2023-06-26,2023-07-04,7081.56
9167,56,2024-01-24,2024-01-31,126197.42
9168,75,2024-01-31,2024-02-03,101742.08
9169,57,2023-04-25,2023-04-28,61379.95
9170,58,2023-03-26,2023-03-29,57165.36
9171,68,2023-08-06,2023-08-11,61155.92
9172,6,2024-07-04,2024-07-07,85096.27
9173,57,2023-07-04,2023-07-12,75061.08
9174,67,2023-01-31,2023-02-07,6779.02
9175,2,2024-06-04,2024-06-13,121635.53
9176,33,2023-02-12,2023-02-22,70796.05
9177,74,2024-04-08,2024-04-13,32773.65
9178,46,2023-02-15,2023-02-23,24851.05
9179,89,2023-07-14,2023-07-21,123004.77
9180,78,2023-04-07,2023-04-10,58293.04
9181,49,2023-07-22,2023-07-30,94697.11
9182,18,2024-03-22,2024-03-31,65505.22
9183,79,2024-03-18,2024-03-24,13380.31
9184,20,2024-11-26,2024-12-03,225702.98
9185,53,2023-04-21,2023-04-25,8443.48
9186,8,2024-09-14,2024-09-24,18070.26
9187,83,2024-07-07,2024-07-11,42301.96
9188,45,2023-10-12,2023-10-21,73640.12
9189,46,2024-08-22,2024-09-01,49270.3
9190,74,2023-12-18,2023-12-21,44258.12
9191,61,2023-08-26,2023-09-04,144272.95
9192,60,2024-03-12,2024-03-19,76293.24
9193,97,2023-05-29,2023-06-06,67445.56
9194,63,2024-05-21,2024-05-26,164506.66
9195,69,2023-04-08,2023-04-12,50097.76
9196,38,2024-04-05,2024-04-11,28900.8
9197,73,2024-12-18,2024-12-25,67466.04
9198,88,2023-04-10,2023-04-16,56413.14
9199,68,2023-09-05,2023-09-13,53216.15
9200,88,2023-04-11,2023-04-20,31302.79
9201,54,2023-08-05,2023-08-12,24133.2
9202,16,2023-11-16,2023-11-19,15210.24
9203,5,2023-12-08,2023-12-13,49402.66
9204,79,2024-04-03,2024-04-06,3276.81
9205,58,2023-09-07,2023-09-10,24118.86
9206,84,2023-09-06,2023-09-14,70237.44
9207,92,2023-09-10,2023-09-16,98123.55
9208,74,2024-01-08,2024-01-11,19196.8
9209,82,2024-05-15,2024-05-18,125022.02
9210,88,2024-11-19,2024-11-26,169728.33
9211,80,2023-01-20,2023-01-28,98401.68
9212,51,2023-08-01,2023-08-05,25857.41
9213,90,2023-07-26,2023-07-30,133276.13
9214,97,2023-07-12,2023-07-20,68288.68
9215,52,2024-07-08,2024-07-15,183388.94
9216,79,2023-06-09,2023-06-13,1259.2
9217,44,2023-07-27,2023-08-06,96434.48
9218,36,2024-01-24,2024-01-30,52942.05
9219,76,2023-04-22,2023-04-30,144135.6
9220,69,2024-05-03,2024-05-08,81086.29
9221,88,2023-10-01,2023-10-10,36075.6
9222,58,2024-05-27,2024-06-06,1778.4
9223,20,2024-01-20,2024-01-28,66312.47
9224,71,2024-09-13,2024-09-21,101532.26
9225,87,2024-01-08,2024-01-17,24129.6
9226,48,2024-06-07,2024-06-14,34591.14
9227,66,2024-02-16,2024-02-23,79059.35
9228,99,2024-10-21,2024-10-25,112653.9
9229,55,2023-12-30,2024-01-09,5966.4
9230,70,2023-01-05,2023-01-11,157647.8
9231,72,2024-09-27,2024-10-06,182358.42
9232,25,2023-11-19,2023-11-29,133123.29
9233,47,2024-09-27,2024-10-07,47344.56
9234,88,2023-12-15,2023-12-22,79826.98
9235,46,2024-11-29,2024-12-02,76693.94
9236,54,2023-06-30,2023-07-10,130867.99
9237,18,2023-05-24,2023-06-03,114415.33
9238,2,2023-10-18,2023-10-26,3141.76
9239,91,2023-05-31,2023-06-10,57983.85
9240,45,2023-12-27,2024-01-06,29305.8
9241,2,2024-10-26,2024-11-05,146456.2
9242,19,2023-10-09,2023-10-15,121169.95
9243,88,2023-04-11,2023-04-15,69618.31
9244,82,2024-01-21,2024-01-24,39383.9
9245,3,2024-04-10,2024-04-14,22533.47
9246,62,2024-01-02,2024-01-08,63386.4
9247,28,2024-06-08,2024-06-11,81089.93
9248,58,2023-08-21,2023-08-27,148662.58
9249,71,2024-09-15,2024-09-19,158961.74
9250,70,2024-10-05,2024-10-13,57988.32
9251,54,2024-02-04,2024-02-11,88353.26
9252,28,2023-06-23,2023-07-01,78798.37
9253,10,2023-05-19,2023-05-24,16668.99
9254,24,2023-02-27,2023-03-03,85568.02
9255,87,2023-11-29,2023-12-02,99092.95
9256,80,2024-04-26,2024-04-30,69813.88
9257,8,2024-05-03,2024-05-06,74060.56
9258,24,2023-03-31,2023-04-09,60361.76
9259,42,2023-06-04,2023-06-08,46729.4
9260,79,2024-05-22,2024-05-27,68787.31
9261,45,2023-01-30,2023-02-08,17894.61
9262,11,2024-04-08,2024-04-15,149944.2
9263,52,2023-04-25,2023-04-28,61254.54
9264,72,2023-01-21,2023-01-28,15846.6
9265,84,2024-09-26,2024-09-29,51068.14
9266,82,2024-01-14,2024-01-18,53127.78
9267,39,2024-05-14,2024-05-21,35045.67
9268,27,2024-12-09,2024-12-16,101583.82
9269,96,2024-08-10,2024-08-14,176028.19
9270,38,2024-03-04,2024-03-09,19392.75
9271,54,2024-11-27,2024-11-30,16550.52
9272,98,2024-06-07,2024-06-12,9318.08
9273,18,2023-10-06,2023-10-10,230813.27
9274,8,2023-06-26,2023-07-03,134803.42
9275,19,2023-03-22,2023-03-30,44526.98
9276,22,2024-09-19,2024-09-23,42817.53
9277,77,2024-05-28,2024-06-05,13161.6
9278,21,2023-04-21,2023-04-27,130565.8
9279,46,2023-11-22,2023-11-29,63743.36
9280,68,2023-04-17,2023-04-21,60113.84
9281,74,2023-06-28,2023-07-02,69429.12
9282,55,2024-01-23,2024-02-01,136667.42
9283,12,2024-07-15,2024-07-18,87113.1
9284,48,2023-10-19,2023-10-26,95992.63
9285,78,2024-11-30,2024-12-06,1705.76
9286,92,2023-11-18,2023-11-24,77940.36
9287,53,2024-05-03,2024-05-09,27814.3
9288,55,2023-06-18,2023-06-25,133672.22
9289,56,2024-10-18,2024-10-23,36915.13
9290,4,2023-01-26,2023-02-01,47618.65
9291,58,2023-02-16,2023-02-25,124737.56
9292,97,2023-09-21,2023-09-26,63066.96
9293,51,2024-01-20,2024-01-25,48655.9
9294,12,2024-08-19,2024-08-28,38961.81
9295,53,2024-10-28,2024-11-05,94721.07
9296,50,2024-08-19,2024-08-28,81616.41
9297,77,2024-09-21,2024-09-26,81696.5
9298,100,2023-05-22,2023-05-25,64991.29
9299,79,2024-07-25,2024-07-30,32440.37
9300,4,2024-09-22,2024-10-01,84578.71
9301,88,2024-08-24,2024-08-29,64789.92
9302,67,2023-09-20,2023-09-24,110976.66
9303,49,2024-03-19,2024-03-29,43694.14
9304,59,2023-03-25,2023-03-28,80256.0
9305,75,2024-10-14,2024-10-21,72722.02
9306,57,2023-12-11,2023-12-17,35939.28
9307,45,2024-05-21,2024-05-28,109144.4
9308,34,2023-11-19,2023-11-26,99691.55
9309,46,2024-09-19,2024-09-29,43898.4
9310,88,2024-01-22,2024-01-27,119541.94
9311,39,2023-09-26,2023-10-05,79295.26
9312,88,2024-04-19,2024-04-24,7253.73
9313,16,2024-06-27,2024-06-30,102273.07
9314,73,2023-05-02,2023-05-11,83660.58
9315,19,2023-11-11,2023-11-21,88014.74
9316,95,2023-04-12,2023-04-17,115827.52
9317,50,2023-11-22,2023-11-25,189641.25
9318,43,2024-04-03,2024-04-12,48784.22
9319,64,2023-07-17,2023-07-24,155781.36
9320,100,2023-06-09,2023-06-15,30463.97
9321,8,2023-09-10,2023-09-18,69359.0
9322,34,2024-12-13,2024-12-18,36346.97
9323,3,2024-10-12,2024-10-22,26891.6
9324,74,2023-02-17,2023-02-27,145697.8
9325,91,2023-05-15,2023-05-19,37136.45
9326,62,2024-03-11,2024-03-21,97675.52
9327,5,2023-09-17,2023-09-27,82937.12
9328,30,2024-07-21,2024-07-26,117372.08
9329,55,2024-03-23,2024-03-27,55090.34
9330,72,2024-09-19,2024-09-25,146003.53
9331,74,2023-02-09,2023-02-12,21041.35
9332,95,2023-11-18,2023-11-23,113782.32
9333,35,2024-05-09,2024-05-12,19093.85
9334,80,2023-04-18,2023-04-23,84289.27
9335,73,2023-01-17,2023-01-20,100994.06
9336,80,2023-12-11,2023-12-16,134152.76
9337,87,2023-09-16,2023-09-26,33103.51
9338,76,2024-01-09,2024-01-15,106398.72
9339,5,2024-07-06,2024-07-13,11740.95
9340,16,2023-10-04,2023-10-13,56178.66
9341,55,2023-05-21,2023-05-29,23786.7
9342,22,2024-03-27,2024-04-01,103968.4
9343,18,2023-02-15,2023-02-18,17209.5
9344,50,2023-02-03,2023-02-10,18267.72
9345,1,2023-01-01,2023-01-10,161626.81
9346,92,2023-01-16,2023-01-23,13900.2
9347,1,2023-02-01,2023-02-11,103081.39
9348,78,2024-11-23,2024-12-02,113551.58
9349,20,2024-06-03,2024-06-11,47746.0
9350,64,2024-07-06,2024-07-09,91546.24
9351,63,2023-08-29,2023-09-06,67011.48
9352,74,2023-01-12,2023-01-21,68663.34
9353,6,2024-08-13,2024-08-17,6992.1
9354,62,2023-07-25,2023-07-29,22586.3
9355,97,2024-09-08,2024-09-11,199759.95
9356,30,2024-01-28,2024-02-04,18592.64
9357,98,2023-06-30,2023-07-10,210036.94
9358,40,2024-03-24,2024-03-31,38975.49
9359,94,2024-04-24,2024-04-28,68762.48
9360,37,2024-01-15,2024-01-19,82480.03
9361,70,2023-06-28,2023-07-02,163917.67
9362,98,2024-03-09,2024-03-16,149182.08
9363,95,2023-08-18,2023-08-27,32652.77
9364,7,2024-11-09,2024-11-12,56265.53
9365,43,2024-10-04,2024-10-12,29006.08
9366,39,2024-02-21,2024-03-01,40966.55
9367,93,2024-12-02,2024-12-07,68851.29
9368,41,2023-03-10,2023-03-15,66295.4
9369,98,2023-04-06,2023-04-09,82422.0
9370,95,2024-04-15,2024-04-23,155624.48
9371,54,2023-12-02,2023-12-10,46401.36
9372,36,2023-11-10,2023-11-15,199363.54
9373,57,2024-08-27,2024-09-02,41028.12
9374,60,2024-01-19,2024-01-22,119010.75
9375,18,2023-08-04,2023-08-14,61503.08
9376,66,2024-01-07,2024-01-12,10792.96
9377,31,2023-01-21,2023-01-28,39700.77
9378,81,2024-06-24,2024-07-04,45289.49
9379,95,2024-06-06,2024-06-10,43462.26
9380,66,2023-08-10,2023-08-15,79244.67
9381,55,2023-02-16,2023-02-24,76766.42
9382,28,2023-12-14,2023-12-23,40416.39
9383,39,2024-10-15,2024-10-22,37633.2
9384,11,2024-07-03,2024-07-08,54352.62
9385,58,2024-02-27,2024-03-06,124716.6
9386,72,2024-07-29,2024-08-04,50594.14
9387,63,2024-04-06,2024-04-12,42659.89
9388,40,2024-06-20,2024-06-28,72019.88
9389,90,2024-08-09,2024-08-18,53058.51
9390,35,2023-02-15,2023-02-20,77957.64
9391,80,2023-11-01,2023-11-11,30424.55
9392,92,2023-05-31,2023-06-10,88666.12
9393,77,2024-06-01,2024-06-07,45465.84
9394,96,2024-06-23,2024-06-30,102253.04
9395,52,2023-09-25,2023-09-29,107577.41
9396,63,2023-07-07,2023-07-13,26783.4
9397,73,2023-07-28,2023-08-07,134274.39
9398,12,2023-04-19,2023-04-23,91253.58
9399,6,2024-02-09,2024-02-18,113157.2
9400,7,2023-07-24,2023-07-27,14353.79
9401,59,2023-06-16,2023-06-22,38638.23
9402,45,2023-03-08,2023-03-13,109444.06
9403,7,2024-06-24,2024-06-28,94386.03
9404,18,2023-08-24,2023-09-01,28350.72
9405,28,2023-11-12,2023-11-17,102884.17
9406,46,2024-08-29,2024-09-01,7259.1
9407,67,2024-02-21,2024-02-25,62847.42
9408,48,2024-05-19,2024-05-26,25980.85
9409,80,2023-05-10,2023-05-20,66446.86
9410,70,2024-11-15,2024-11-21,71252.99
9411,95,2023-07-20,2023-07-25,22235.15
9412,42,2023-01-18,2023-01-23,26343.44
9413,18,2023-12-02,2023-12-05,100051.46
9414,38,2023-04-16,2023-04-23,164815.12
9415,9,2023-12-18,2023-12-24,31114.97
9416,85,2023-04-26,2023-05-01,136472.73
9417,36,2023-08-21,2023-08-27,157426.56
9418,19,2023-04-12,2023-04-18,115451.93
9419,34,2023-05-20,2023-05-27,88643.13
9420,100,2023-05-30,2023-06-08,63935.95
9421,33,2023-09-12,2023-09-19,21092.4
9422,40,2024-04-23,2024-05-01,151387.13
9423,8,2024-03-12,2024-03-20,59977.09
9424,88,2024-08-15,2024-08-22,115992.72
9425,60,2023-12-23,2023-12-30,59015.71
9426,33,2024-09-08,2024-09-18,24639.6
9427,95,2024-11-11,2024-11-14,43662.28
9428,37,2024-07-17,2024-07-20,52956.04
9429,41,2024-06-20,2024-06-26,130851.93
9430,33,2024-10-23,2024-11-01,57044.38
9431,66,2024-12-05,2024-12-12,53284.1
9432,46,2024-07-25,2024-08-02,43546.44
9433,69,2024-06-04,2024-06-12,53495.87
9434,52,2023-06-04,2023-06-13,39847.24
9435,26,2024-07-24,2024-07-27,99318.29
9436,75,2024-10-07,2024-10-10,83722.48
9437,85,2024-05-28,2024-06-01,71839.79
9438,4,2023-09-21,2023-10-01,23129.31
9439,7,2024-04-04,2024-04-12,16368.8
9440,87,2023-01-04,2023-01-13,30827.56
9441,44,2024-08-08,2024-08-13,104364.78
9442,5,2024-05-18,2024-05-23,26469.68
9443,16,2024-11-14,2024-11-21,71804.8
9444,1,2023-07-24,2023-07-31,93078.37
9445,67,2023-09-10,2023-09-19,96635.53
9446,43,2024-04-12,2024-04-17,62541.3
9447,55,2024-01-04,2024-01-10,50708.97
9448,73,2023-12-09,2023-12-12,65430.85
9449,19,2024-12-15,2024-12-23,73176.36
9450,14,2023-01-03,2023-01-13,25710.93
9451,96,2023-02-27,2023-03-08,35439.39
9452,8,2023-01-14,2023-01-20,50337.9
9453,85,2024-11-30,2024-12-10,81412.26
9454,8,2023-03-27,2023-04-05,107912.04
9455,89,2023-11-02,2023-11-09,144263.32
9456,87,2024-10-29,2024-11-07,126045.8
9457,30,2023-08-12,2023-08-16,87890.01
9458,33,2024-04-29,2024-05-03,134313.75
9459,54,2023-08-21,2023-08-27,73196.46
9460,56,2023-05-04,2023-05-08,31248.99
9461,13,2023-10-01,2023-10-05,60453.16
9462,40,2023-05-18,2023-05-27,21973.56
9463,57,2024-06-03,2024-06-11,79146.4
9464,32,2023-05-18,2023-05-21,40236.26
9465,93,2023-03-07,2023-03-12,57443.84
9466,4,2024-09-07,2024-09-16,20386.96
9467,86,2023-10-12,2023-10-15,35243.98
9468,38,2024-04-26,2024-05-06,125176.33
9469,57,2024-08-10,2024-08-19,88859.08
9470,48,2023-11-17,2023-11-23,82097.18
9471,44,2023-10-02,2023-10-12,171495.51
9472,100,2023-03-03,2023-03-07,16896.96
9473,88,2024-06-16,2024-06-24,78207.72
9474,74,2023-10-20,2023-10-24,21089.96
9475,97,2024-08-26,2024-09-04,41486.01
9476,10,2024-08-22,2024-08-27,64891.95
9477,90,2023-10-05,2023-10-11,131819.08
9478,71,2023-04-18,2023-04-23,9954.1
9479,76,2024-08-20,2024-08-27,49527.85
9480,14,2023-07-19,2023-07-26,93145.93
9481,46,2023-06-02,2023-06-06,103814.53
9482,37,2024-08-23,2024-08-27,83012.92
9483,91,2023-01-01,2023-01-04,2446.4
9484,52,2023-03-15,2023-03-21,49466.43
9485,48,2023-01-12,2023-01-21,10668.95
9486,36,2024-03-28,2024-04-03,146244.62
9487,45,2023-02-28,2023-03-08,30802.5
9488,68,2023-10-11,2023-10-16,105506.48
9489,26,2023-02-17,2023-02-23,168478.43
9490,4,2024-03-24,2024-03-28,76276.41
9491,61,2024-10-17,2024-10-23,44413.8
9492,96,2024-06-29,2024-07-04,138861.05
9493,39,2023-03-01,2023-03-11,116187.84
9494,87,2024-09-20,2024-09-30,76227.64
9495,49,2023-06-25,2023-06-30,78568.31
9496,26,2023-08-11,2023-08-17,39085.09
9497,33,2024-01-27,2024-01-31,47263.16
9498,88,2024-07-21,2024-07-30,92648.68
9499,89,2023-09-29,2023-10-02,47686.25
9500,64,2023-06-20,2023-06-23,9960.09
9501,50,2024-05-12,2024-05-19,79428.86
9502,9,2023-02-10,2023-02-19,41679.36
9503,88,2023-06-18,2023-06-24,94350.69
9504,7,2024-05-17,2024-05-26,97670.44
9505,78,2023-04-16,2023-04-22,97730.08
9506,95,2023-09-06,2023-09-13,87094.57
9507,52,2024-08-28,2024-09-02,25226.4
9508,36,2024-01-11,2024-01-21,133701.92
9509,47,2024-04-02,2024-04-10,65850.2
9510,50,2024-04-01,2024-04-08,5628.02
9511,46,2024-04-20,2024-04-23,114229.75
9512,87,2024-10-24,2024-10-30,38376.28
9513,72,2023-10-08,2023-10-16,93576.17
9514,34,2024-04-06,2024-04-13,18959.6
9515,91,2023-09-07,2023-09-13,85390.8
9516,13,2023-02-11,2023-02-20,13476.78
9517,97,2023-07-26,2023-08-05,87248.04
9518,25,2024-08-01,2024-08-10,122584.17
9519,42,2023-11-08,2023-11-12,52448.4
9520,18,2024-05-30,2024-06-05,138836.57
9521,11,2024-09-18,2024-09-26,18951.69
9522,68,2023-04-03,2023-04-09,135021.07
9523,15,2023-05-06,2023-05-09,128504.52
9524,29,2024-05-29,2024-06-05,105344.3
9525,14,2024-10-03,2024-10-12,81611.68
9526,62,2024-11-29,2024-12-05,68310.48
9527,93,2024-07-30,2024-08-09,24792.88
9528,36,2023-04-16,2023-04-23,14574.0
9529,9,2024-08-30,2024-09-03,80787.16
9530,44,2023-01-29,2023-02-04,58531.14
9531,91,2023-11-06,2023-11-12,20150.32
9532,64,2023-05-01,2023-05-07,103946.29
9533,29,2023-04-19,2023-04-28,11399.7
9534,97,2024-12-21,2024-12-26,99069.2
9535,11,2024-11-15,2024-11-22,101941.53
9536,61,2023-09-05,2023-09-08,9003.75
9537,88,2023-11-07,2023-11-15,46635.68
9538,72,2024-09-10,2024-09-18,119110.78
9539,26,2023-03-09,2023-03-17,93948.92
9540,26,2023-06-28,2023-07-03,64212.72
9541,81,2023-07-15,2023-07-24,34495.44
9542,70,2024-05-18,2024-05-25,30157.22
9543,70,2024-02-17,2024-02-27,7395.94
9544,55,2023-05-31,2023-06-03,100374.84
9545,4,2023-01-10,2023-01-17,104555.49
9546,16,2024-08-14,2024-08-18,52295.96
9547,71,2023-12-20,2023-12-30,19035.95
9548,24,2023-08-16,2023-08-21,55127.26
9549,61,2024-09-09,2024-09-19,32034.6
9550,53,2024-09-11,2024-09-14,184419.58
9551,41,2024-07-31,2024-08-05,17786.66
9552,42,2023-06-30,2023-07-06,49847.32
9553,23,2024-08-03,2024-08-08,5271.39
9554,51,2023-11-14,2023-11-21,31224.16
9555,27,2023-11-03,2023-11-10,22740.36
9556,30,2024-06-24,2024-06-29,95787.32
9557,62,2023-05-27,2023-05-30,70576.02
9558,23,2024-02-01,2024-02-05,77549.84
9559,97,2024-04-08,2024-04-16,4335.12
9560,50,2023-02-21,2023-02-25,133126.82
9561,28,2024-05-11,2024-05-16,92813.32
9562,52,2023-02-20,2023-02-26,54246.17
9563,68,2024-06-22,2024-06-29,2451.6
9564,62,2024-08-14,2024-08-18,67721.53
9565,96,2024-08-19,2024-08-25,69081.32
9566,44,2024-03-31,2024-04-07,54501.0
9567,97,2024-11-16,2024-11-23,48099.8
9568,52,2023-04-08,2023-04-16,24374.55
9569,36,2023-10-16,2023-10-21,15446.31
