po_id,supplier_id,order_date,expected_delivery,total_amount,status
2926,20,2023-03-14,2023-03-28,198371.36,Completed
2927,4,2024-02-26,2024-03-07,110506.21,Pending
2928,2,2024-06-05,2024-06-13,122999.78,Completed
2929,13,2023-10-01,2023-10-14,150067.44,Delayed
2930,4,2023-05-11,2023-05-18,188662.97,Pending
2931,4,2024-11-08,2024-11-16,99339.56,Pending
2932,10,2024-05-07,2024-05-19,109847.47,Delayed
2933,16,2024-02-01,2024-02-13,199387.24,Pending
2934,6,2023-10-06,2023-10-19,148412.33,Completed
2935,9,2024-03-16,2024-03-31,194156.68,Completed
2936,7,2024-10-13,2024-10-22,102524.81,Completed
2937,18,2024-09-09,2024-09-21,55106.11,Completed
2938,17,2024-08-08,2024-08-15,93807.44,Delayed
2939,9,2023-07-25,2023-08-03,72323.04,Pending
2940,16,2024-10-16,2024-10-25,85500.9,Pending
2941,19,2024-01-17,2024-01-24,173449.5,Pending
2942,3,2024-12-15,2024-12-22,109355.4,Pending
2943,2,2024-10-09,2024-10-19,145256.63,Delayed
2944,8,2024-06-30,2024-07-06,166187.44,Delayed
2945,7,2024-07-25,2024-08-04,173116.64,Pending
2946,20,2023-05-02,2023-05-11,73932.88,Pending
2947,10,2024-01-07,2024-01-19,83213.52,Completed
2948,8,2023-02-13,2023-02-25,178314.11,Completed
2949,11,2024-06-15,2024-06-25,54431.8,Pending
2950,16,2023-06-19,2023-07-04,110202.07,Pending
2951,5,2023-04-15,2023-04-30,141210.79,Pending
2952,8,2023-07-27,2023-08-11,65303.89,Pending
2953,5,2023-05-09,2023-05-20,178889.52,Delayed
2954,3,2023-05-15,2023-05-27,143969.28,Delayed
2955,11,2024-08-20,2024-09-03,158978.94,Pending
2956,16,2024-08-11,2024-08-25,156612.27,Delayed
2957,7,2023-03-04,2023-03-15,144445.26,Completed
2958,10,2023-12-22,2024-01-04,141246.49,Pending
2959,19,2024-06-11,2024-06-21,187814.07,Delayed
2960,17,2023-05-24,2023-06-06,60545.53,Pending
2961,12,2023-01-10,2023-01-22,137940.48,Pending
2962,19,2024-09-30,2024-10-14,130676.73,Delayed
2963,10,2024-01-17,2024-01-23,100734.31,Delayed
2964,14,2023-01-04,2023-01-10,84853.27,Completed
2965,8,2024-12-11,2024-12-16,135156.91,Completed
2966,2,2023-02-22,2023-03-02,195955.83,Delayed
2967,1,2024-06-12,2024-06-26,145831.4,Delayed
2968,9,2024-10-22,2024-10-30,153302.07,Delayed
2969,3,2023-02-01,2023-02-07,120479.02,Completed
2970,4,2023-02-07,2023-02-22,65154.23,Pending
2971,1,2024-02-13,2024-02-19,195403.48,Pending
2972,8,2023-11-15,2023-11-30,56168.12,Pending
2973,15,2023-11-27,2023-12-07,139382.37,Delayed
2974,6,2023-04-01,2023-04-07,158213.49,Pending
2975,8,2024-09-11,2024-09-20,187244.63,Pending
2976,6,2023-09-13,2023-09-18,75805.51,Completed
2977,19,2023-05-23,2023-06-05,165678.05,Pending
2978,11,2023-12-23,2024-01-01,71418.35,Delayed
2979,9,2024-12-07,2024-12-13,156597.74,Completed
2980,18,2023-06-11,2023-06-22,85339.36,Delayed
2981,6,2024-01-24,2024-02-05,113147.63,Pending
2982,1,2023-02-08,2023-02-13,73563.03,Pending
2983,19,2023-09-16,2023-09-28,186547.07,Delayed
2984,20,2024-01-15,2024-01-23,83333.11,Delayed
2985,10,2024-07-16,2024-07-26,134287.73,Pending
2986,2,2024-04-11,2024-04-17,154956.11,Completed
2987,6,2023-08-13,2023-08-22,162628.57,Completed
2988,12,2023-10-09,2023-10-20,131394.38,Pending
2989,20,2023-12-12,2023-12-17,161773.17,Completed
2990,4,2023-06-12,2023-06-21,70232.9,Completed
2991,5,2023-11-28,2023-12-13,184390.58,Delayed
2992,11,2024-12-09,2024-12-24,73494.94,Pending
2993,8,2023-10-25,2023-11-05,120185.48,Delayed
2994,7,2024-09-29,2024-10-10,189128.0,Delayed
2995,7,2023-06-09,2023-06-21,94917.9,Pending
2996,17,2024-05-26,2024-06-06,80552.72,Completed
2997,15,2023-08-23,2023-09-01,102449.83,Completed
2998,4,2024-04-08,2024-04-13,54231.65,Completed
2999,4,2024-03-10,2024-03-21,92175.93,Pending
3000,11,2023-11-10,2023-11-25,54632.91,Pending
3001,14,2023-10-06,2023-10-20,179332.02,Completed
3002,2,2024-07-14,2024-07-24,118420.69,Completed
3003,19,2024-12-06,2024-12-16,112494.85,Completed
3004,16,2023-08-23,2023-08-30,155989.02,Pending
3005,16,2024-01-01,2024-01-09,198629.45,Delayed
3006,17,2024-06-25,2024-07-08,120309.3,Completed
3007,18,2024-10-03,2024-10-18,158645.21,Delayed
3008,5,2024-07-03,2024-07-11,175019.73,Delayed
3009,10,2023-10-05,2023-10-15,79697.03,Delayed
3010,3,2024-11-16,2024-11-22,188765.72,Delayed
3011,6,2024-07-13,2024-07-23,110249.22,Completed
3012,19,2024-08-14,2024-08-25,165290.99,Delayed
3013,5,2023-06-10,2023-06-17,111004.9,Delayed
3014,11,2023-02-20,2023-02-27,183000.9,Delayed
3015,9,2024-03-08,2024-03-16,146254.13,Delayed
3016,1,2024-05-18,2024-05-25,157396.07,Completed
3017,12,2023-03-17,2023-03-30,139826.86,Delayed
3018,19,2023-09-16,2023-09-25,106427.78,Completed
3019,16,2024-05-20,2024-05-31,167272.23,Completed
3020,13,2023-05-25,2023-06-06,164558.09,Completed
3021,20,2024-01-29,2024-02-07,74383.87,Completed
3022,2,2024-11-14,2024-11-24,179658.23,Pending
3023,1,2024-07-13,2024-07-19,163988.28,Delayed
3024,20,2024-06-01,2024-06-16,92567.35,Pending
3025,3,2024-07-09,2024-07-21,142797.3,Pending
3026,20,2024-05-30,2024-06-07,121882.55,Delayed
3027,16,2024-05-10,2024-05-17,55290.87,Pending
3028,4,2023-09-03,2023-09-17,93258.83,Delayed
3029,3,2024-04-28,2024-05-04,83971.54,Completed
3030,16,2023-07-21,2023-08-05,114555.69,Delayed
3031,3,2023-04-26,2023-05-10,148647.72,Delayed
3032,20,2023-07-17,2023-08-01,143023.81,Completed
3033,7,2023-10-19,2023-10-31,126668.02,Delayed
3034,6,2024-02-20,2024-03-06,119832.95,Delayed
3035,16,2023-06-27,2023-07-04,100647.34,Delayed
3036,7,2024-07-26,2024-08-06,139932.64,Delayed
3037,17,2023-07-21,2023-07-29,68621.9,Pending
3038,10,2023-12-17,2023-12-23,102233.44,Delayed
3039,5,2023-01-29,2023-02-10,105976.04,Pending
3040,5,2024-07-31,2024-08-13,177025.65,Completed
3041,3,2024-11-25,2024-12-04,118964.08,Delayed
3042,19,2023-08-26,2023-09-06,179133.01,Delayed
3043,5,2024-04-19,2024-04-24,196039.89,Pending
3044,11,2024-06-09,2024-06-22,83730.07,Delayed
3045,12,2023-03-05,2023-03-10,157555.6,Pending
3046,19,2024-04-13,2024-04-27,188563.3,Pending
3047,1,2024-01-27,2024-02-06,81988.62,Pending
3048,7,2023-12-03,2023-12-13,135366.5,Delayed
3049,7,2024-06-04,2024-06-19,132674.15,Pending
3050,3,2023-07-28,2023-08-08,109790.81,Delayed
3051,14,2023-02-19,2023-02-25,185464.55,Completed
3052,18,2024-01-29,2024-02-08,113650.46,Delayed
3053,11,2024-07-30,2024-08-04,129794.13,Completed
3054,6,2024-11-03,2024-11-10,140782.74,Delayed
3055,16,2023-02-26,2023-03-03,157239.4,Delayed
3056,8,2023-04-12,2023-04-19,115777.58,Pending
3057,5,2023-09-01,2023-09-06,60635.33,Delayed
3058,4,2023-06-28,2023-07-10,146241.35,Delayed
3059,14,2023-03-04,2023-03-18,126126.19,Pending
3060,4,2024-10-03,2024-10-17,165744.9,Completed
3061,19,2024-07-07,2024-07-19,105763.92,Pending
3062,12,2024-01-17,2024-01-30,51650.6,Pending
3063,2,2023-09-02,2023-09-09,51855.44,Completed
3064,20,2023-11-02,2023-11-08,125100.48,Pending
3065,10,2024-03-25,2024-03-31,90110.55,Completed
3066,15,2023-04-22,2023-04-27,154193.71,Pending
3067,5,2024-09-12,2024-09-22,158558.48,Delayed
3068,15,2023-10-06,2023-10-14,145997.57,Completed
3069,16,2024-09-19,2024-10-02,152439.65,Delayed
3070,9,2023-12-14,2023-12-29,62398.17,Delayed
3071,8,2024-09-18,2024-10-01,161912.6,Pending
3072,3,2024-04-23,2024-05-07,150410.43,Pending
3073,20,2024-01-08,2024-01-21,54154.91,Pending
3074,2,2023-05-06,2023-05-20,130025.12,Delayed
3075,15,2024-10-16,2024-10-27,192915.09,Pending
3076,11,2023-11-15,2023-11-29,151280.11,Completed
3077,8,2023-10-03,2023-10-13,186849.71,Delayed
3078,14,2024-09-10,2024-09-21,97392.11,Completed
3079,16,2024-08-01,2024-08-08,152607.02,Pending
3080,8,2023-06-22,2023-07-06,115945.64,Completed
3081,16,2023-01-15,2023-01-25,69220.5,Delayed
3082,19,2024-02-21,2024-03-07,92983.97,Delayed
3083,9,2023-04-08,2023-04-21,188947.52,Delayed
3084,19,2024-05-12,2024-05-25,79556.86,Delayed
3085,8,2024-05-11,2024-05-17,157165.88,Pending
3086,7,2024-06-07,2024-06-21,142228.61,Delayed
3087,10,2023-06-22,2023-07-07,77974.07,Pending
3088,14,2024-01-22,2024-02-02,183773.73,Delayed
3089,9,2024-09-28,2024-10-11,188779.37,Delayed
3090,16,2024-01-11,2024-01-25,81133.24,Delayed
3091,15,2024-08-05,2024-08-13,124881.64,Completed
3092,12,2023-09-25,2023-10-03,127884.98,Pending
3093,10,2024-10-20,2024-10-31,161428.79,Delayed
3094,6,2024-09-25,2024-10-07,150808.13,Delayed
3095,16,2023-12-26,2024-01-04,70810.17,Delayed
3096,2,2023-06-27,2023-07-09,96521.08,Delayed
3097,13,2024-01-07,2024-01-14,141544.88,Delayed
3098,9,2024-08-04,2024-08-11,138859.04,Completed
3099,15,2024-03-01,2024-03-11,197948.64,Pending
3100,17,2023-07-01,2023-07-13,168312.34,Delayed
3101,4,2024-12-15,2024-12-26,143624.42,Completed
3102,17,2023-03-30,2023-04-08,50380.27,Pending
3103,5,2024-07-01,2024-07-16,128090.87,Completed
3104,6,2023-03-17,2023-03-28,64856.42,Pending
3105,11,2023-05-11,2023-05-16,86879.9,Completed
3106,10,2023-07-01,2023-07-07,125075.04,Completed
3107,12,2024-09-14,2024-09-28,187223.09,Delayed
3108,15,2023-12-11,2023-12-23,66932.53,Delayed
3109,20,2023-03-02,2023-03-13,167619.51,Completed
3110,8,2023-05-18,2023-05-29,121811.68,Completed
3111,10,2024-09-20,2024-09-28,125127.94,Pending
3112,2,2024-03-31,2024-04-12,78206.76,Delayed
3113,2,2024-10-06,2024-10-20,151510.15,Delayed
3114,2,2023-05-04,2023-05-17,108766.04,Pending
3115,8,2024-06-16,2024-06-29,153164.52,Delayed
3116,16,2024-06-19,2024-06-29,122396.64,Pending
3117,7,2023-02-04,2023-02-16,194092.17,Delayed
3118,18,2024-08-29,2024-09-05,158329.65,Completed
3119,3,2023-08-24,2023-09-03,179341.66,Delayed
3120,5,2023-09-27,2023-10-02,123964.46,Delayed
3121,15,2024-08-17,2024-08-27,141840.78,Delayed
3122,14,2024-09-12,2024-09-20,136379.82,Delayed
3123,8,2023-07-21,2023-08-05,67932.61,Pending
3124,13,2023-12-22,2023-12-31,98143.85,Delayed
3125,19,2023-09-11,2023-09-25,174770.69,Delayed
3126,11,2023-02-27,2023-03-14,126113.63,Completed
3127,20,2023-02-01,2023-02-16,90046.25,Completed
3128,14,2024-09-30,2024-10-11,105325.36,Pending
3129,11,2024-09-17,2024-09-25,122747.83,Delayed
3130,16,2023-12-13,2023-12-19,106480.33,Delayed
3131,16,2023-12-03,2023-12-17,64877.63,Delayed
3132,5,2023-04-05,2023-04-20,79485.89,Completed
3133,19,2024-06-01,2024-06-06,186090.8,Pending
3134,5,2024-12-15,2024-12-23,157164.31,Pending
3135,14,2023-07-03,2023-07-15,147878.78,Completed
3136,16,2023-01-04,2023-01-10,132951.8,Delayed
3137,1,2023-02-08,2023-02-18,161057.8,Delayed
3138,6,2024-08-22,2024-08-31,155041.58,Pending
3139,1,2024-02-23,2024-02-28,191656.62,Pending
3140,16,2024-04-06,2024-04-15,182278.79,Pending
3141,12,2023-01-08,2023-01-18,91007.01,Completed
3142,9,2023-09-08,2023-09-16,104853.66,Completed
3143,9,2024-08-07,2024-08-20,115928.21,Completed
3144,8,2024-11-21,2024-11-27,85943.57,Delayed
3145,15,2023-11-09,2023-11-23,100384.43,Pending
3146,16,2024-05-09,2024-05-21,184200.98,Completed
3147,16,2024-05-13,2024-05-25,82722.76,Pending
3148,17,2023-10-03,2023-10-15,96718.39,Completed
3149,16,2024-11-22,2024-11-28,68716.1,Completed
3150,15,2023-09-05,2023-09-16,54532.64,Pending
3151,19,2023-04-14,2023-04-20,154532.13,Pending
3152,9,2023-04-24,2023-05-06,157067.14,Pending
3153,4,2023-09-19,2023-10-02,52144.46,Completed
3154,19,2023-05-23,2023-05-30,149238.53,Completed
3155,14,2024-09-12,2024-09-20,70912.73,Completed
3156,18,2024-03-10,2024-03-19,178841.01,Pending
3157,15,2024-06-20,2024-07-05,185913.71,Pending
3158,5,2024-02-15,2024-02-29,65657.52,Delayed
3159,19,2023-03-24,2023-04-01,50686.35,Pending
3160,13,2023-12-19,2023-12-29,111878.75,Delayed
3161,4,2024-02-21,2024-03-01,176497.79,Pending
3162,19,2024-05-14,2024-05-21,72783.49,Completed
3163,14,2024-11-27,2024-12-07,93710.83,Delayed
3164,1,2023-11-19,2023-11-24,179057.0,Delayed
3165,13,2023-03-30,2023-04-08,188192.02,Pending
3166,14,2024-07-13,2024-07-22,104028.25,Pending
3167,19,2024-10-26,2024-11-08,54256.85,Completed
3168,15,2023-07-09,2023-07-14,143091.53,Delayed
3169,16,2024-04-08,2024-04-23,85568.41,Delayed
3170,15,2024-02-12,2024-02-18,105381.47,Completed
3171,1,2023-01-14,2023-01-19,58685.52,Pending
3172,7,2023-04-20,2023-04-30,60286.89,Pending
3173,17,2024-02-17,2024-02-29,137147.31,Pending
3174,3,2023-07-13,2023-07-20,132572.38,Completed
3175,7,2023-05-26,2023-06-09,174272.11,Pending
3176,10,2024-04-28,2024-05-06,91333.47,Pending
3177,11,2024-11-30,2024-12-14,81482.34,Completed
3178,10,2024-01-18,2024-01-25,64535.68,Pending
3179,5,2024-11-10,2024-11-23,144755.01,Completed
3180,11,2023-08-07,2023-08-18,59398.39,Delayed
3181,20,2024-04-26,2024-05-03,80483.94,Pending
3182,2,2024-03-09,2024-03-21,173621.69,Pending
3183,11,2023-11-28,2023-12-07,171709.6,Completed
3184,4,2023-09-18,2023-09-24,104071.31,Completed
3185,1,2024-08-02,2024-08-12,197229.02,Completed
3186,4,2023-03-20,2023-04-04,140294.69,Completed
3187,4,2024-04-13,2024-04-21,78045.0,Pending
3188,20,2024-06-08,2024-06-17,91004.47,Delayed
3189,7,2023-07-10,2023-07-22,153389.98,Completed
3190,1,2023-06-25,2023-07-05,111069.3,Delayed
3191,1,2023-11-30,2023-12-12,123294.77,Completed
3192,14,2023-08-12,2023-08-17,140309.02,Pending
3193,4,2024-04-09,2024-04-14,80928.31,Pending
3194,17,2023-06-21,2023-07-05,187036.88,Delayed
3195,2,2023-07-31,2023-08-12,52456.55,Delayed
3196,13,2023-04-06,2023-04-18,135234.88,Completed
3197,10,2024-09-12,2024-09-19,187371.63,Delayed
3198,17,2024-10-03,2024-10-13,77654.03,Completed
3199,3,2024-07-30,2024-08-06,76274.29,Completed
3200,1,2024-06-27,2024-07-09,87125.5,Delayed
3201,18,2023-02-17,2023-02-25,106044.4,Pending
3202,18,2023-12-28,2024-01-12,65320.97,Delayed
3203,7,2023-04-30,2023-05-12,156451.38,Delayed
3204,18,2024-02-04,2024-02-14,146801.21,Pending
3205,9,2023-04-26,2023-05-03,198314.67,Completed
3206,8,2023-10-06,2023-10-13,101961.41,Pending
3207,12,2023-05-09,2023-05-15,60751.25,Delayed
3208,11,2023-05-24,2023-06-08,59308.11,Delayed
3209,1,2023-01-10,2023-01-25,57545.52,Completed
3210,9,2023-01-31,2023-02-06,154279.85,Delayed
3211,9,2023-12-26,2024-01-04,84181.09,Delayed
3212,5,2023-12-30,2024-01-07,109118.11,Pending
3213,8,2023-11-01,2023-11-10,140971.51,Delayed
3214,15,2024-12-16,2024-12-22,107359.01,Pending
3215,16,2024-09-06,2024-09-21,154859.78,Completed
3216,15,2023-10-28,2023-11-08,65240.05,Completed
3217,11,2024-01-31,2024-02-06,94385.47,Completed
3218,15,2024-09-07,2024-09-15,116585.72,Completed
3219,3,2024-06-23,2024-07-03,165552.63,Pending
3220,18,2023-03-09,2023-03-22,179428.85,Completed
3221,1,2024-11-09,2024-11-22,110736.19,Completed
3222,14,2024-06-20,2024-06-29,61428.8,Pending
3223,13,2024-05-25,2024-06-05,91522.9,Completed
3224,12,2023-05-11,2023-05-23,81512.03,Delayed
3225,15,2023-08-23,2023-09-07,162174.6,Pending
3226,14,2023-01-03,2023-01-13,109560.38,Delayed
3227,10,2024-12-02,2024-12-07,185395.48,Completed
3228,2,2024-01-08,2024-01-22,132275.53,Delayed
3229,20,2024-05-15,2024-05-21,160221.9,Pending
3230,18,2023-02-02,2023-02-09,143665.11,Delayed
3231,12,2023-07-02,2023-07-17,146835.88,Completed
3232,2,2024-08-14,2024-08-27,75561.42,Delayed
3233,20,2023-09-03,2023-09-11,76568.57,Completed
3234,11,2023-05-23,2023-05-31,55536.3,Pending
3235,1,2023-05-25,2023-06-08,113714.34,Delayed
3236,4,2024-09-09,2024-09-15,150770.36,Delayed
3237,5,2024-06-27,2024-07-09,97100.61,Completed
3238,15,2023-07-16,2023-07-26,119984.64,Delayed
3239,17,2023-02-05,2023-02-11,113214.86,Pending
3240,6,2024-11-07,2024-11-14,66299.36,Completed
3241,9,2023-08-26,2023-08-31,67219.36,Delayed
3242,7,2023-04-28,2023-05-06,155806.3,Completed
3243,2,2023-11-22,2023-11-27,121782.87,Completed
3244,8,2024-07-04,2024-07-13,69298.57,Delayed
3245,14,2024-07-14,2024-07-22,88890.38,Pending
3246,15,2023-06-20,2023-06-28,156040.06,Pending
3247,7,2024-04-05,2024-04-13,103582.61,Pending
3248,7,2023-05-15,2023-05-23,73382.44,Completed
3249,3,2023-04-19,2023-05-02,95700.85,Completed
3250,14,2024-03-06,2024-03-14,134964.6,Delayed
3251,13,2023-12-29,2024-01-13,177335.73,Pending
3252,11,2024-06-30,2024-07-10,50820.89,Delayed
3253,13,2023-01-20,2023-01-30,142845.6,Pending
3254,13,2024-10-23,2024-11-05,69992.58,Delayed
3255,7,2024-02-23,2024-03-06,173101.26,Pending
3256,17,2024-11-26,2024-12-04,93162.18,Delayed
3257,16,2024-11-27,2024-12-05,134610.85,Delayed
3258,2,2024-10-16,2024-10-30,187018.87,Completed
3259,6,2023-10-14,2023-10-22,180198.5,Completed
3260,9,2024-05-14,2024-05-25,171791.01,Completed
3261,12,2024-09-17,2024-09-30,129826.34,Pending
3262,6,2024-02-01,2024-02-16,50747.39,Delayed
3263,5,2023-05-20,2023-05-29,116315.77,Delayed
3264,20,2023-08-06,2023-08-20,87533.67,Pending
3265,11,2023-05-07,2023-05-18,176920.17,Completed
3266,4,2024-02-09,2024-02-23,178341.14,Pending
3267,14,2023-04-26,2023-05-06,114796.45,Pending
3268,16,2024-08-12,2024-08-18,157951.3,Delayed
3269,12,2024-07-05,2024-07-19,189073.4,Delayed
3270,7,2023-09-10,2023-09-16,64300.0,Completed
3271,18,2024-09-17,2024-09-25,79595.02,Completed
3272,18,2024-07-28,2024-08-04,145336.22,Completed
3273,18,2024-10-03,2024-10-17,139747.24,Delayed
3274,3,2023-02-24,2023-03-09,125771.04,Delayed
3275,3,2024-05-25,2024-05-31,117208.56,Delayed
3276,7,2024-05-21,2024-06-03,67616.31,Completed
3277,16,2024-10-23,2024-10-29,175094.84,Completed
3278,2,2023-08-08,2023-08-22,137706.96,Pending
3279,2,2023-07-10,2023-07-17,149466.51,Pending
3280,10,2024-10-10,2024-10-20,91360.6,Completed
3281,15,2023-10-19,2023-10-25,80528.19,Completed
3282,19,2024-07-26,2024-08-02,135214.44,Completed
3283,19,2023-09-07,2023-09-15,166201.45,Pending
3284,10,2023-06-27,2023-07-10,188627.75,Pending
3285,9,2023-05-11,2023-05-18,119168.6,Completed
3286,11,2024-11-03,2024-11-15,184875.83,Delayed
3287,18,2023-11-21,2023-12-05,128691.46,Delayed
3288,9,2024-07-15,2024-07-26,87255.62,Completed
3289,15,2024-04-20,2024-05-05,148770.38,Pending
3290,16,2023-03-05,2023-03-17,83399.35,Completed
3291,8,2024-11-30,2024-12-07,74415.69,Pending
3292,16,2023-05-22,2023-05-29,129393.35,Pending
3293,6,2023-06-29,2023-07-12,187340.54,Delayed
3294,11,2024-03-01,2024-03-09,189439.59,Delayed
3295,12,2024-08-25,2024-08-31,58572.87,Delayed
3296,12,2023-06-25,2023-07-06,64055.28,Completed
3297,18,2023-05-03,2023-05-15,109052.6,Delayed
3298,20,2024-09-01,2024-09-09,61874.81,Completed
3299,14,2024-06-24,2024-06-29,196686.12,Delayed
3300,13,2024-05-08,2024-05-20,127902.93,Pending
3301,8,2023-09-02,2023-09-11,88276.23,Delayed
3302,12,2024-02-13,2024-02-28,148500.8,Pending
3303,9,2024-11-04,2024-11-14,122390.94,Pending
3304,18,2023-05-11,2023-05-16,141553.71,Delayed
3305,12,2024-11-06,2024-11-19,136411.91,Pending
3306,5,2024-02-15,2024-02-24,146460.17,Pending
3307,3,2023-07-29,2023-08-04,182804.5,Completed
3308,20,2024-03-30,2024-04-11,136101.99,Completed
3309,10,2024-09-23,2024-10-03,70789.73,Completed
3310,20,2024-10-21,2024-10-31,113742.4,Completed
3311,11,2024-04-07,2024-04-20,110990.4,Pending
3312,17,2023-10-11,2023-10-16,167863.52,Completed
3313,8,2024-08-11,2024-08-19,144816.63,Delayed
3314,18,2023-02-18,2023-02-25,84979.43,Delayed
3315,10,2023-06-15,2023-06-21,115659.1,Completed
3316,8,2024-03-26,2024-04-05,82528.52,Completed
3317,17,2023-09-11,2023-09-18,85253.87,Completed
3318,12,2024-05-26,2024-06-06,86585.95,Pending
3319,20,2023-02-20,2023-03-06,160760.61,Delayed
3320,12,2023-02-21,2023-03-08,121444.11,Pending
3321,2,2024-10-18,2024-10-28,180895.16,Completed
3322,1,2024-09-25,2024-10-06,131532.29,Pending
3323,10,2023-02-11,2023-02-19,181934.35,Pending
3324,13,2023-08-05,2023-08-11,101468.32,Pending
3325,6,2023-02-17,2023-03-01,54837.71,Pending
3326,15,2023-09-07,2023-09-15,91830.37,Delayed
3327,7,2023-07-19,2023-08-03,156759.06,Completed
3328,13,2024-04-06,2024-04-13,145407.49,Pending
3329,9,2024-05-17,2024-05-25,94257.64,Pending
3330,16,2024-06-26,2024-07-05,128088.62,Completed
3331,5,2024-12-21,2024-12-31,112316.18,Pending
3332,12,2024-06-15,2024-06-27,164278.46,Delayed
3333,4,2024-09-06,2024-09-18,194932.11,Completed
3334,20,2023-07-11,2023-07-17,114135.15,Delayed
3335,18,2023-12-03,2023-12-13,188071.19,Delayed
3336,11,2024-03-22,2024-03-28,175987.91,Completed
3337,16,2023-02-16,2023-02-26,174164.09,Pending
3338,9,2023-05-30,2023-06-12,192179.93,Completed
3339,3,2023-08-29,2023-09-07,156845.32,Delayed
3340,13,2024-05-16,2024-05-31,60552.09,Delayed
3341,11,2024-08-23,2024-09-04,111708.33,Completed
3342,8,2023-03-30,2023-04-11,50263.26,Delayed
3343,12,2023-05-30,2023-06-09,153910.52,Completed
3344,19,2024-08-30,2024-09-14,76215.99,Pending
3345,18,2023-04-09,2023-04-22,152374.63,Completed
3346,5,2024-08-13,2024-08-18,70836.02,Delayed
3347,17,2023-03-16,2023-03-21,117641.91,Delayed
3348,12,2024-07-04,2024-07-14,129863.17,Pending
3349,19,2024-11-20,2024-11-29,120752.85,Delayed
3350,20,2024-05-13,2024-05-23,155909.7,Delayed
3351,4,2023-01-01,2023-01-12,131027.72,Pending
3352,11,2024-08-23,2024-09-06,64715.15,Pending
3353,4,2024-01-03,2024-01-12,70860.27,Completed
3354,6,2023-05-14,2023-05-24,128424.29,Pending
3355,19,2024-01-31,2024-02-10,126489.21,Delayed
3356,4,2023-10-20,2023-10-28,106799.56,Delayed
3357,15,2024-10-12,2024-10-19,108715.7,Completed
3358,7,2024-11-23,2024-11-29,61551.72,Completed
3359,19,2023-08-29,2023-09-10,112589.45,Completed
3360,1,2024-07-13,2024-07-19,91159.31,Completed
3361,10,2023-06-15,2023-06-24,121722.86,Pending
3362,1,2023-10-14,2023-10-29,162414.49,Completed
3363,7,2023-08-01,2023-08-08,160545.2,Delayed
3364,8,2024-05-31,2024-06-07,125637.04,Completed
3365,11,2023-11-11,2023-11-25,167449.52,Pending
3366,6,2023-02-20,2023-02-25,164218.92,Delayed
3367,19,2023-06-18,2023-06-29,72342.89,Completed
3368,2,2024-02-03,2024-02-18,66020.53,Pending
3369,1,2023-04-17,2023-04-29,121256.96,Pending
3370,20,2023-06-19,2023-06-30,174187.47,Completed
3371,3,2023-08-16,2023-08-26,51807.43,Delayed
3372,9,2023-04-04,2023-04-09,124455.45,Delayed
3373,9,2024-03-24,2024-03-29,60865.94,Delayed
3374,12,2023-03-14,2023-03-29,144551.45,Pending
3375,18,2023-12-14,2023-12-20,135127.43,Delayed
